"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ACV__c","Account__c","Contact__c","ContractUpdate__c","Description__c","Event__c","ExpectedCloseDate__c","ExpectedDuration__c","HearingStatus__c","LostDate__c","LostReason__c","MRR__c","NextActivityDate__c","NextStep__c","Pricebook2__c","ProposalStatus__c","SourceChannel__c","StageName__c","StandardCloseDate__c","StandardProbability__c","StandardStartDate__c","StartDate__c","ARR__c","ExpectedRevenue__c","IsClosed__c","IsWon__c","AccountCount__c","PlanCategory__c","ProductCategory__c","CsStage__c","ContractStartMonth__c"
"a08RB00001Z1G7nYAF","005RB00000grTzlYAE","false","フロアマイスター株式会社 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","105600.0","","","月","","","","12.0","","","","8800.0","2026-02-25","","","","","Closed Lost","","20.0","","2026-06-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/06"
"a08RB00001Z1G7oYAF","005d5000005X5qEAAS","false","大和ハウス工業 株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","900000.0","","","月","","","","12.0","","2026-05-25","Needs mismatch","75000.0","","","","","","Closed Lost","2026-05-25","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G7pYAF","005d5000005X5qEAAS","false","株式会社グッドライフ の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-29T06:21:00.000Z","005RB00000YoJyLYAV","2026-07-29T06:21:00.000Z","","","","","001RB00001VTrYmYAL","003RB00001UardWYAR","月","1. 確定事項
・初回レクチャー：07/27（月）15:00〜16:00／先方オフィス（対面）
・使用者登録フォームは別途送付済み（トライアル参加メンバー確定待ち）
・プラン方針：Enterprise 推奨（組織導入のため。Proは個人・小規模向けと整理済み）
2. 案件サマリ
・会社：株式会社グッドライフ（オフィス内装・移転の提案／設計）
・主担当：平田様（設計）。CC：前納様（営業企画・前担当）、三島様
・組織規模：設計 約8名（少数精鋭）。営業の人数が比較的多い
・導入の号令元：経営層（平田様の上長＋さらに上）から「全社でAIを使う」方針。「みんなが使える状態」を求めている（＝個人商店化を嫌う）
・検討フェーズ：3社比較・トライアルフェーズ。Rendery は各社の最後に試用予定
・競合：アーキエックス、マイレンダラー、Rendery の3社
・予算：下期スタートの見込み（予算都合）。社内発表会・営業への説明も必要
・図面環境：AutoCAD（DWG）。※直接連携は現状なし、書き出し取り込み運用を案内済み
・情報環境：Google Workspace
3. 顧客の業務フローと課題（レクチャー設計の前提）
現状フロー：
・ヒアリング・要件整理の段階から設計が参加 → 平面レイアウト／ゾーニング → 図面に手書きでパース指示 → ベトナムに外注（日本語堪能なカウンターパートあり、メールでやり取り）
・パース納期：初稿アングル確認 1〜2日 → テスト 3日 → 確認 4〜5日 → チェックバック2〜3回 → 約1週間で完成（他社比では速いと自負）
・案件比率：デザイン案件 : レイアウト変更のみ ≒ 4 : 6
・モデリングは現状ほぼ使っていない（過去にライトウェイブ等）
課題（＝レクチャーで解消を見せたい痛点）：
・初回提案（ファーストプレゼン）で苦労している。イメージ出し → 修正 → 資料再作成のループに時間がかかる
・チェックバック資料の作成そのものに工数がかかっている
・自分（設計/営業）側で直せる部分を内製化できると効果が大きい、という期待
4. トライアル／レクチャー要件（CSへの依頼）
4-1. Renderyトライアルの型（維持したい方針）
・「とりあえず使ってください」ではなく、「2週間でここまで行く」ゴールを先に握る
・初回レクチャー1時間 → 期間中は業務内で自由に使用 → 中盤にQ&A会（使えていない箇所・詰まりを一緒に解消）
・フロンティアコンサル事例と同様、御社仕様にカスタマイズしたテンプレートボードを用意した状態でレクチャーに臨む
4-2. レクチャーで用意・カスタマイズしてほしいもの

グッドライフ仕様のテンプレートボード（デザインマトリックス／よく使うプロンプトのワンクリック呼び出し）。オフィス内装の提案シーンに寄せる。フロンティア事例のマニュアル構成が参考
設計ユースケース：ベトナム外注前の社内パース高速化、チェックバック内製化、部分修正（ペンツール囲み）、マテリアルシミュレーション
営業ユースケース：現況写真ベースにホワイトボードで顧客とリアルタイムにレイアウト検討（A案／B案比較）
既存のテクスチャ／施工写真データのライブラリ一括取り込みの案内

4-3. トライアル対象者・想定人数
・当初 前納様との会話では約20名想定だったが、営業がどう使うかは未確定
・設計内でも「デザインをやる人／図面だけの人」で温度差あり。トライアルは5名規模の可能性も
・Enterprise 前提（15万円/月〜、10アカウントミニマム、20名登録・同時10名）。営業が使えないと枠が余る構造なので、参加者選定時に要注意
4-4. 【要フォロー】未確定・オープン事項
・平田様への宿題：営業のユースケース整理（設計側は整理済み。営業側の使いどころを先方が持ち帰り中）→ 参加メンバー確定・レクチャー内容の営業パート設計に直結するため、07/27前に回収したい
・トライアル正式開始日（下期／予算次第。最短7月上旬という話も出たが、比較順序でRenderyが最後のため後ろ倒しの可能性）
5. 補足メモ
・先方は「体験版だけでは使いこなせないのでは」という懸念を持っている。サポート・レクチャー付きで確実に立ち上がるという点がRendery選定の決め手になり得る（＝レクチャーの完成度が受注に直結）
・社内発表会・営業向け勉強会（「設計とAIの未来」的なライトな会も可）のニーズあり。CSからの提案余地あり","","2026-09-30","12.0","初回打合せ完了","","","75000.0","2026-03-06","","","トライアル中","HP","ValueProposition","","50.0","","2026-10-01","900000.0","450000.0","false","false","5.0","Enterprise","Rendery","","2026/10"
"a08RB00001Z1G7qYAF","005d5000005X5qEAAS","false","株式会社ReGo","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","145200.0","","","月","","","","12.0","","","","12100.0","","","","","","Closed Won","2026-01-31","100.0","","","145200.0","145200.0","true","true","1.0","Basic","knock knock AI","",""
"a08RB00001Z1G7rYAF","005d5000005X5qEAAS","false","東京ガスリノベーション株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","145200.0","","","月","","","","12.0","","","","12100.0","","","","","","Prospecting","","10.0","","","145200.0","14520.0","false","false","1.0","Basic","knock knock AI","",""
"a08RB00001Z1G7sYAF","005RB00000grTzlYAE","false","笹木産業株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-04-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/04"
"a08RB00001Z1G7tYAF","005d5000005X5qEAAS","false","ヒューリックプロパティソリューション株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-22T03:59:31.000Z","005RB00000YoJyLYAV","2026-07-22T03:59:31.000Z","","","","2450000.0","","","月","","","2026-05-14","12.0","","2026-06-15","Budget shortage - running cost","175000.0","","","","","","Closed Lost","","50.0","","","2100000.0","1050000.0","true","false","7.0","Enterprise","Rendery","",""
"a08RB00001Z1G7uYAF","005d5000005X5qEAAS","false","株式会社田中建設 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G7vYAF","005RB00000grTzlYAE","false","京阪電鉄不動産株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","105600.0","","","月","","","","12.0","","","","8800.0","2026-02-25","","","","","Qualification","","20.0","","2026-03-01","105600.0","21120.0","false","false","1.0","Pro","Rendery","","2026/03"
"a08RB00001Z1G7wYAF","005d5000005X5qEAAS","false","株式会社久保建築設計 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","","","","","","Qualification","","20.0","","","900000.0","180000.0","false","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G7xYAF","005RB00000grTzlYAE","false","北斗工業エンヂニアリング　株式会社 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-04-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/04"
"a08RB00001Z1G7yYAF","005d5000005X5qEAAS","false","東宝ハウス調布","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","726000.0","","","月","","","","12.0","","","","60500.0","","","","","","Closed Won","2026-02-02","100.0","","","726000.0","726000.0","true","true","1.0","Pro","knock knock AI","",""
"a08RB00001Z1G7zYAF","005d5000005X5qEAAS","false","株式会社 未来建築工房 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G80YAF","005d5000005X5qEAAS","false","ジーク株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:16:23.000Z","005RB00000eezKIYAY","2026-08-10T02:16:23.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","","","","","","Closed Won","2026-01-26","100.0","","2026-04-01","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S3","2026/04"
"a08RB00001Z1G81YAF","005d5000005X5qEAAS","false","株式会社さくら総合地所","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","2026-04-23","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G82YAF","005d5000005X5qEAAS","false","株式会社田中建設","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G83YAF","005d5000005X5qEAAS","false","亀飼遼太 様","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G84YAF","005d5000005X5qEAAS","false","(株)ビ・ハウス","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G85YAF","005d5000005X5qEAAS","false","Act Amuse Japan 株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-28T01:56:03.000Z","","2026-07-28T01:55:55.000Z","2026-07-28T01:55:55.000Z","0.0","","","月","","","","12.0","","","","0.0","2026-06-01","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G86YAF","005RB00000grTzlYAE","false","realize の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Qualification","","20.0","","2026-09-01","105600.0","21120.0","false","false","1.0","Pro","Rendery","","2026/09"
"a08RB00001Z1G87YAF","005d5000005X5qEAAS","false","Phantom株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","211200.0","","","月","","","","12.0","","","","17600.0","","","","","","Closed Won","2026-01-29","100.0","","","211200.0","211200.0","true","true","2.0","Pro","Rendery","",""
"a08RB00001Z1G88YAF","005d5000005X5qEAAS","false","梅林建設株式会社 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","","","","900000.0","","","月","","","2026-05-31","12.0","","","","75000.0","","","","","","Closed Won","2026-05-20","100.0","","","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G89YAF","005d5000005X5qEAAS","false","株式会社小林創建","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","","","月","","","","12.0","","","","8800.0","","","","","","Prospecting","","10.0","","","105600.0","10560.0","false","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8AYAV","005d5000005X5qEAAS","false","東建コーポレーション株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-28T11:55:20.000Z","005RB00000YoJyLYAV","2026-07-28T11:55:20.000Z","","","","211200.0","","","月","","","","12.0","","","","17600.0","","","","","","Prospecting","","10.0","2026-07-20","2026-10-01","211200.0","21120.0","false","false","2.0","Pro","Rendery","","2026/10"
"a08RB00001Z1G8BYAV","005d5000005X5qEAAS","false","錢高組","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","","","","316800.0","","","月","","","2026-02-06","12.0","","","","26400.0","","","","","","Closed Won","2026-02-04","100.0","","","316800.0","316800.0","true","true","","","","",""
"a08RB00001Z1G8CYAV","005d5000005X5qEAAS","false","トヨタコニックプロ株式会社 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-03T03:16:05.000Z","005RB00000YoJyLYAV","2026-08-03T03:16:05.000Z","","","","","001RB00001VTrkUYAT","003RB00001NsNCfYAN","月","# トヨタ・コニック・プロ株式会社｜Rendery 導入 CS引き継ぎ資料

作成日：2026年8月3日／作成：営業（妹尾）
対象：初回レクチャー（今週末実施予定）に向けたCSへの商談経緯・ユースケース共有

---

## 1. 顧客概要

| 項目 | 内容 |
|---|---|
| 会社名 | トヨタ・コニック・プロ株式会社（TOYOTA CONIQ Pro, Inc） |
| 概要 | トヨタ自動車と電通グループが出資するマーケティング会社。広告会社と事業会社が融合したユニークな企業体で、2021年1月設立。トヨタのブランディング／マーケティングと、モビリティ領域の新規事業開発を担う。従業員規模は約600名。 |
| 契約ご担当 | 小野 剛之（Takayuki Ono）様 |
| ご所属 | リテール事業本部・リテールマーケティング部・第1リテールプランニングユニット |
| 連絡先 | takayuki_ono@toyotaconiq.co.jp / Mobile 080-6551-1402 |
| 所在地 | 〒101-8343 東京都千代田区神田淡路町2-101 ワテラスタワー10F（TEL 03-6757-8200） |

**担当者の人物像・進め方**
小野様は終始丁寧かつ論理的で、社内（情報システム部門・稟議部署）との調整を一つずつ着実に進めるタイプ。質問は具体的で、回答内容を必ず社内展開して確認を取る。**情報システム部門のセキュリティ要件が非常に厳格**な会社で、今回もそこが導入の最大の論点だった（SSO必須化・SOC2/ISO27001等の第三者認証確認・詳細なセキュリティチェックシート運用）。CS対応でも、セキュリティ・データ取扱いに関わる話題は正確性を最優先に。

---

## 2. 受注内容（確定事項）

- **プラン：Rendery Enterprise 5アカウント（シングルサインオン付帯）**
  - 見積番号：Q-0000000492
- **契約期間・支払い：初月一括払い＝実質8か月契約**
  - 社内的には「まずは来年3月までのトライアル」として予算化。好評なら**4月以降の継続利用を想定**（継続に向けて環境を作っていきたい、との意向あり）。
  - 請求は初月一括（8か月分）。月末締め・翌月末払い。
- **アカウント仕様**
  - 登録ユーザー10名／同時接続5名。6人目がログインすると、最終ログイン日が最も古いユーザーが自動サインアウトされる（データは随時保存され、自動ログアウト時も保持）。
  - ※Enterpriseは通常10アカウント〜だが、当初Pro5アカウント検討からの経緯を踏まえ、**特例的にミニマム5アカウント**で契約。
- **サポート：Enterprise標準の初回レクチャー（1時間）＋月次専任サポート付き。**
- **セキュリティ：SSO（セキュリティオプション）で導入。**
  - 情シスは当初「セキュリティオプション＋」を推奨したが、コスト面から今回はSSOのみで導入決着（オプション＋は非加入）。
  - データのAI学習利用は、**全プラン共通で運用上オプトアウト対応済み**。契約上の正式担保（覚書締結）はオプション＋加入時のみで、今回はそこまでは行っていない。この点は小野様も理解済み。

---

## 3. 商談経緯（時系列サマリー）

| 時期 | 出来事 |
|---|---|
| 2026/2/10 | **初回デモ**（弊社・古川＋妹尾）。小野様がWeb検索経由で問い合わせ。サービス概要説明＋デモ実施。 |
| 2/17 | 情シス説明用にサービス概要資料を送付（当初送付が遅れたお詫び含む）。 |
| 3/11 | セキュリティ要件書の記入依頼。レクチャーの有償対応可否を相談。当初5名予定→セミナー費を加味し初年度は4名スタートで検討との意向。 |
| 3/12–13 | Pro 4/5アカウントの見積・利用開始フロー・料金計算（月起算、日割りなし）を案内。 |
| 3/17 | 要件書への回答を提出→情シス確認へ。 |
| 3/31–4/27 | 来期経費予算の**社内稟議待ち**。稟議が想定以上に長期化。 |
| 5/14 | 情シス事前会議で導入確度が上昇。一方で**「クラウド導入にはSSO必須」**と指摘→Enterpriseへ方針変更、再見積依頼（①SSO付帯 ②オプション＋付帯）。 |
| 5/18 | Enterprise 5アカウントの2案見積を提示（特例5名設定・解約条件も案内）。 |
| 6/5–6/30 | 予算組が一度不成立となり、**再度予算獲得の調整**に。回答保留が続く。 |
| 7/2–7/9 | 情シスはオプション＋推奨だが、コスト面からSSO（#1）で導入できるか判断するため、データ取扱い・保管リージョン・削除・ログ・インシデント体制・第三者認証など**7項目のQ&A**に対応。オプトアウトは運用上無償対応、契約担保はオプション＋のみと回答。 |
| 7/29 | **社内稟議が完了し受注確定。** SSO前提の添付見積で導入。来年3月までのトライアルとして予算化。CS（玉木）をCCに追加。 |
| 7/29–8/3 | 発注書（8か月版）・口座登録・適格請求書番号等の事務手続き。**8/3に発注書を受領。** |

> 補足：問い合わせ（2月）から受注（7月末）まで約5.5か月。長期化した主因は**先方の社内予算稟議と情シスのセキュリティ（SSO必須化）要件**であり、サービス評価自体は一貫して好意的だった。

---

## 4. ユースケース（用途）

**背景・課題**
- 建物の設計・パース作成は基本的に**社内では行わず、外部のデザイナー／設計事務所に委託**。1案あたり1〜2週間かかり、検討段階でも手間と時間がかかっていた。
- 「検討段階なら、もっと手軽に・バリエーションを多く・早く出したい」というのが導入の動機。

**主な想定用途**
1. **顧客との初期段階のイメージ擦り合わせ（最重要）**
   - プロでない顧客の大雑把な要望をその場でビジュアル化し、認識齟齬・後工程での手戻りを削減。
2. **提案・検討の中間工程の効率化**
   - 複数デザインを短時間で作成し、スピーディに一貫性を保って提案。
3. **元素材からの生成**
   - 白モデル／手書きスケッチ／立面図／既存の部屋写真などを起点に、参照画像設定・マスク編集での部分変更・マテリアル（床材・壁紙等）差し替えを活用。

**期待値調整（デモ時に合意済みのポイント）**
- **3Dモデリング（寸法指定での立体の立ち上げ）は不可。** 簡易な線画スケッチを白模型風に変換することは可能だが、他モデリングツールで作った箱をスクショで取り込む運用が前提。
- **スケール感は正確ではない**ため、最終確定・検定用ではなく**初期〜中間検討フェーズ向け**。この点は小野様も理解済み。
- 日本語プロンプトでOK（建築専門用語も一定対応）。取り込みは**JPEG／PNG／WebP**。
- クラウド（ブラウザ）サービスのため、インストール不要。ネット環境・回線速度に動作は影響。

---

## 5. 初回レクチャー・CS対応の要点

- **今週末：初回レクチャー（1時間）。** 用途が「初期提案のイメージ擦り合わせ」中心である点を踏まえ、**プロンプト生成 → 参照画像設定 → マスク編集 → マテリアル挿入**の流れを軸に。3Dモデリング不可・スケール非正確という期待値は共有済みなので、初期〜中間検討での実務活用にフォーカス。
- **5アカウント分の登録メールアドレスを回収 → ユーザー登録 → SSO設定。**
- **請求まわり：** 初月一括（8か月分）、月末締め翌月末払い。適格請求書番号・振込先は経理（中山Mio）と連携。
- **継続の芽：** 来年3月までがトライアル位置づけ。4月以降の継続を先方も意識しているため、**トライアル期間中の定着・活用実績づくりが継続受注のカギ**。CS側でも活用状況を丁寧にフォローしたい。","","2026-05-01","12.0","","","","105000.0","","","","","","Closed Won","","100.0","","2026-08-01","1260000.0","1260000.0","true","true","5.0","Enterprise","Rendery","S1","2026/08"
